filename,Bill_Number,Date,Bill_Amount,Time,Bill_Category,processing_time,status
internet-bill_8_updated.png,WE806550116071590503301,07/30/2019,515.0,,Communication,28.014042139053345,success
fd_bill1_updated.jpg,8543,01/31/2015,52.0,05:52 PM,Evening Snacks,16.743181705474854,success
food-bill_10_updated.png,100,03/19/2018,182.8,3:20 PM,Lunch,39.38500952720642,success
fuel-bill_10_updated.jpeg,18779,08/06/18,300.42,07:43 PM,Fuel,23.12832522392273,success
train-bill_4_updated.jpg,JFBAJEEN,06/23/2006,108.0,,Travel - Cab,18.626969575881958,success
fuel-bill_2_updated.jpg,Error,Error,Error,Error,Error,failed
internet3_updated.png,Error,Error,Error,Error,Error,failed
stationary10_updated.jpg,Error,Error,Error,Error,Error,failed
internet-bill_5_updated.png,Error,Error,Error,Error,Error,failed
fd_bill2_updated.png,3475,08/25/17,303.0,06:00 PM,Evening Snacks,21.5043523311615,success
internet-bill_4_updated.png,KL2425R892,01/15/2025,600.0,,Software License,17.229506492614746,success
stationary-2_updated.jpg,54448,03-15-2021,39750.18,,General,23.00696039199829,success
fd3_updated.jpg,12,09/11/2018,55.05,10:23 PM,Dinner,20.503544569015503,success
train-bill_3_updated.png,Error,Error,Error,Error,Error,failed
internet-bill_9_updated.png,Error,Error,Error,Error,Error,failed
fuel-bill_5_updated.jpg,63621707ORGNL,01/22/2020,2947.22,13:10 PM,Fuel,17.215113401412964,success
food-bill_2_updated.png,Error,Error,Error,Error,Error,failed
fuel-bill_4_updated.png,Error,Error,Error,Error,Error,failed
inetrnet_updated.png,Error,Error,Error,Error,Error,failed
stationary-3_updated.jpg,1,12/20/2021,78500.0,,Software License,32.47837424278259,success
bus1_updated.jpg,786135,06/08/2012,13.0,12:42:53 PM,Printing & Stationery,18.62139105796814,success
fuel-bill_1_updated.png,Error,Error,Error,Error,Error,failed
general7_updated.jpg,F012345,07/01/2013,36289.05,,General,22.184794902801514,success
food-bill_4_updated.jpg,Error,Error,Error,Error,Error,failed
internet_bill_1_updated.png,Error,Error,Error,Error,Error,failed
general2_updated.jpg,Error,Error,Error,Error,Error,failed
food-bill_7_updated.png,9292,11/12/2022,5466.0,09:03 PM,Dinner,25.002743005752563,success
food-bill_8_updated.png,89714,05/31/24,167.0,10:03 AM,Breakfast,20.587279319763184,success
software8_updated.png,Error,Error,Error,Error,Error,failed
fuel-bill_9_updated.png,885896,05/03/2024,110.0,15:02:00 PM,Fuel,22.08677053451538,success
bus8_updated.jpg,0021783323,07/12,21.0,,General,16.036820888519287,success
fuel-bill_8_updated.jpeg,G5001,07/13/2020,951.06,19:43 PM,Fuel,18.401073694229126,success
internet-bill_1_updated.png,KL20241215012222,12/06/2024,588.82,,Communication,30.6885826587677,success
food-bill_6_updated.jpg,AB65,05/22/2017,247.0,12:35 PM,Lunch,12.822579622268677,success
fuel-bill_7_updated.jpeg,IXNN04944921,Not found in the provided data,0.0,,Fuel,24.35118007659912,success
train-bill_1_updated.jpg,Error,Error,Error,Error,Error,failed
fuel11_updated.jpg,B111No9404820RGNL,03/14/24,110.0,,Fuel,20.817569255828857,success
internet-bill_7_updated.png,2142205348424,05/28/2021,950.81,,Communication,30.962136268615723,success
stationary5_updated.jpg,412340000,XX-XX-XXXX,42.48,,General,25.622570991516113,success
general4_updated.jpg,253B112XXXX,07/01/2017,118000.0,,Software License,26.52574324607849,success
food-bill10_updated.jpg,6,07/01/17,419.0,,Dinner,26.302533388137817,success
general6_updated.jpg,1,04/27/20,97160.0,,Software License,24.870885610580444,success
stationary9_updated.jpg,Error,Error,Error,Error,Error,failed
fuel-bill-6_updated.png,Error,Error,Error,Error,Error,failed
internet-bill_6_updated.png,Error,Error,Error,Error,Error,failed
bus2_updated.jpg,074157,09/08/15,0.0,11:18 AM,General,49.09921646118164,success
food-bill_9_updated.png,G0027238,07/01/2018,1882.0,,Dinner,26.309983253479004,success
general3_updated.jpg,N29ALDGE1234AZ5,15/07/2017,55000.0,,Communication,26.326776266098022,success
food-bill_5_updated.png,5365,10/18/2018,840.0,10:45 PM,Dinner,17.662086963653564,success
bus10_updated.jpg,11804044,04/04/2018,4.0,,Staff Welfare,20.195347785949707,success
bus3_updated.png,176137,03/07/18,730.0,,Travel - Auto,19.2008056640625,success
fuel-bill_3_updated.jpeg,885896RGNL,05/03/2024,110.0,15:02 PM,Fuel,16.759661197662354,success
general5_updated.jpg,256X5,12/20/2015,1293.75,,Software License,18.27445101737976,success
