filename,Bill_Number,Date,Bill_Amount,Time,Bill_Category,processing_time,status
internet-bill_8_updated.png,WE806550116071590503301,07/30/2019,515.0,,General,57.720053911209106,success
fd_bill1_updated.jpg,8543,01/31/2015,52.0,,General,38.26539397239685,success
food-bill_10_updated.png,2023-456,03/09/18,182.8,,General,60.16442656517029,success
fuel-bill_10_updated.jpeg,18779-ORGNL,06/08/18,0.0,,General,40.89690136909485,success
train-bill_4_updated.jpg,Not Available,Not Available,Not Available,Not Available,Not Available,54.75522327423096,success
fuel-bill_2_updated.jpg,JU1-23138-ORGNL,07/13/2020,951.06,,Fuel,37.32244086265564,success
internet3_updated.png,Error,Error,Error,Error,Error,failed
stationary10_updated.jpg,Quotation No. 303,05-Mar-2020,3604.0,,General,66.45183086395264,success
internet-bill_5_updated.png,9-RJINV/687313,12/18/2020,1296.82,,Communication,62.61725330352783,success
fd_bill2_updated.png,3475,08/25/2017,257.0,,General,46.59569239616394,success
internet-bill_4_updated.png,2023-456,01/15/2025,0.0,"Empty string, no time found",Communication,62.4797899723053,success
stationary-2_updated.jpg,Not Available,09/08/2024,3457.0,,Not Available,68.9462776184082,success
fd3_updated.jpg,12,11/09/2018,55.05,10:23 PM,Dinner,31.64664125442505,success
train-bill_3_updated.png,Error,Error,Error,Error,Error,failed
internet-bill_9_updated.png,Error,Error,Error,Error,Error,failed
fuel-bill_5_updated.jpg,32672789,01/22/2020,2947.22,13:10 PM,Fuel,53.87551212310791,success
food-bill_2_updated.png,8654,02/20/2023 BNO,0.0,,General,48.550270557403564,success
fuel-bill_4_updated.png,$f34131140,07/13/2019,0.0,,Fuel,46.95428442955017,success
inetrnet_updated.png,22-23/04/0458233,27/04/2022,445.23,,Communication,66.9596734046936,success
stationary-3_updated.jpg,1,12/20/2021,78500.0,,General,62.38065767288208,success
bus1_updated.jpg,No786135,06/18/2021,13.0,12:42 PM,General,34.44705104827881,success
fuel-bill_1_updated.png,92726Z,05/09/2017,0.0,,Fuel,64.1750009059906,success
general7_updated.jpg,Error,Error,Error,Error,Error,failed
food-bill_4_updated.jpg,12/634,01/27/2012,4500.0,,General,49.74314022064209,success
internet_bill_1_updated.png,Error,Error,Error,Error,Error,failed
general2_updated.jpg,,,20000.0,,General,77.30705499649048,success
food-bill_7_updated.png,+91 9959911100,12/11/2022,26214.0,09:03 PM,General,55.59279704093933,success
food-bill_8_updated.png,89714,05/31/24,167.0,10:03 AM,Breakfast,49.06692457199097,success
software8_updated.png,Error,Error,Error,Error,Error,failed
fuel-bill_9_updated.png,885896-ORGNL,05/03/2024,110.0,,Fuel,44.94597363471985,success
bus8_updated.jpg,0021783323:48,04/15/2012,21.0,,General,37.29714226722717,success
fuel-bill_8_updated.jpeg,Ju1-23138-ORGNL,13/07/2020,951.06,,Fuel,43.55913281440735,success
internet-bill_1_updated.png,Error,Error,Error,Error,Error,failed
food-bill_6_updated.jpg,AB65,05/22/2017,247.0,12:35 PM,Lunch,44.47281789779663,success
fuel-bill_7_updated.jpeg,INV01CEN0:813263,20220702,5000.0,18:55 PM,Fuel,33.08761763572693,success
train-bill_1_updated.jpg,Error,Error,Error,Error,Error,failed
fuel11_updated.jpg,B111No940482-0RGNL,03/14/2024,107.61,12:25 PM,Fuel,34.673590660095215,success
internet-bill_7_updated.png,21-22/05/0348424,06-27-2021,950.81,,Communication,48.130356550216675,success
stationary5_updated.jpg,INV2023-456,xx-XX-xxxx,39.98,,General,31.769176721572876,success
general4_updated.jpg,Invoice No Dated,,118000.0,,General,45.11713171005249,success
food-bill10_updated.jpg,2023-456,07/01/2017,418.9,,General,55.52773833274841,success
general6_updated.jpg,Invoice No 1,04/27/2020,97160.0,,General,39.359843730926514,success
stationary9_updated.jpg,Not Available,03/16/2024,Not Available,12:30 PM,Not Available,144.48588466644287,success
fuel-bill-6_updated.png,T9ls,01/24/2023,226344.0,,Fuel,48.10102987289429,success
internet-bill_6_updated.png,1489088,,3717.0,,General,54.397944688797,success
bus2_updated.jpg,074157,09/08/15,0.339,11:18 AM,General,39.4243426322937,success
food-bill_9_updated.png,INV2023-456,12/01/2023,1882.0,10:31 PM,Dinner,55.15420174598694,success
general3_updated.jpg,Not Available,Not Available,Not Available,Not Available,Not Available,52.445446729660034,success
food-bill_5_updated.png,5365,10/18/2018,840.0,22:45 PM,Food,36.264689683914185,success
bus10_updated.jpg,11804044,04/04/2018,4.0,02:45 PM,General,30.334295511245728,success
bus3_updated.png,176137,07/03/2018,730.0,,Travel - Bus,33.19772171974182,success
fuel-bill_3_updated.jpeg,885896,05/03/2024,110.0,03:02 PM,Fuel,41.469874143600464,success
general5_updated.jpg,INV-2023-456, Invoice # Date: 12/01/2023 ,2000.0,,Software License,57.272950649261475,success
