filename,Bill_Number,Date,Bill_Amount,Time,Bill_Category,processing_time,status
internet-bill_8_updated.png,WE806550116071590503301,07/30/2019,515.0,,General,45.45675730705261,success
fd_bill1_updated.jpg,8543,01/31/2015,52.0,,General,33.4820556640625,success
food-bill_10_updated.png,Phone 503555-0190 INVOICE,03/09/18,182.8,01:20 PM,Communication,54.56089520454407,success
fuel-bill_10_updated.jpeg,18779-ORGNL.,06/08/18,0.0,,Fuel,30.147348880767822,success
train-bill_4_updated.jpg,8550023,06/23/2006,,20:86:13:32,General,24.544708251953125,success
fuel-bill_2_updated.jpg,JUI-23138,07/13/2020,951.06,,Fuel,35.01972031593323,success
internet3_updated.png,Error,Error,Error,Error,Error,failed
stationary10_updated.jpg,303,03/05/2020,3604.0,,General,65.44947052001953,success
internet-bill_5_updated.png,9-RJINV/687313,12/18/2020,1296.82,,Communication,47.082794427871704,success
fd_bill2_updated.png,3475,25/8/17,257.0,,General,50.01499080657959,success
internet-bill_4_updated.png,9349343310,15/01/2025,0.0,,Communication,55.54871988296509,success
stationary-2_updated.jpg,,Not Available,39750.18,Not Available,General,52.03014016151428,success
fd3_updated.jpg,12,11/09/2018,55.05,10:23 PM,Dinner,24.72355318069458,success
train-bill_3_updated.png,,2019-10-11,44440.0,,Travel - Bus,70.1113350391388,success
internet-bill_9_updated.png,Error,Error,Error,Error,Error,failed
fuel-bill_5_updated.jpg,63621707,01/22/2020,2947.22,13:10,Fuel,35.63163924217224,success
food-bill_2_updated.png,Not Available,Not Available,Not Available,Not Available,Not Available,44.62501263618469,success
fuel-bill_4_updated.png,$f34131140,13/07/2019,,,Fuel,39.67802429199219,success
inetrnet_updated.png,Error,Error,Error,Error,Error,failed
stationary-3_updated.jpg,1,12/20/2021,78500.0,,General,41.111254930496216,success
bus1_updated.jpg,50139155,06/18,13,12:42:53 PM,General,35.462974309921265,success
fuel-bill_1_updated.png,92726,05/09/2017,0,10:59 PM,Fuel,35.922168254852295,success
general7_updated.jpg,F012345,07/01/2013,33915.0,,General,45.82007813453674,success
food-bill_4_updated.jpg,Memo#12/634,27-Jan-2012,4500.0,12:18 PM,Lunch,42.7556893825531,success
internet_bill_1_updated.png,Error,Error,Error,Error,Error,failed
general2_updated.jpg,,,20000,,General,78.52066493034363,success
food-bill_7_updated.png,,12/11/2022,26514.0,09:03 PM,Dinner,54.25289511680603,success
food-bill_8_updated.png,89714,31/05/24,167.0,10:03,Breakfast,38.001731157302856,success
software8_updated.png,Error,Error,Error,Error,Error,failed
fuel-bill_9_updated.png,885896,05/03/2024,110.0,15:02:00,Fuel,40.59040904045105,success
bus8_updated.jpg,21783323,07/04/12,21.0,not specified,General,26.91114568710327,success
fuel-bill_8_updated.jpeg,Ju1-23138,13/07/2020,951.06,,Fuel,31.63176131248474,success
internet-bill_1_updated.png,Error,Error,Error,Error,Error,failed
food-bill_6_updated.jpg,AB65,22/05/2017,247.0,12:35 PM,Lunch,37.732245206832886,success
fuel-bill_7_updated.jpeg,INV01CEN0:813263,017072022,50000.0,18:55,Fuel,34.74425649642944,success
train-bill_1_updated.jpg,Error,Error,Error,Error,Error,failed
fuel11_updated.jpg,04842427485,14/03/24,107.61,12:25:29 PM,Fuel,35.97849941253662,success
internet-bill_7_updated.png,Error,Error,Error,Error,Error,failed
stationary5_updated.jpg,,XX-XX-XXXX,39.98,,General,45.151933431625366,success
general4_updated.jpg,Error,Error,Error,Error,Error,failed
food-bill10_updated.jpg,Not Available,Not Available,Not Available,Not Available,Not Available,37.39315366744995,success
general6_updated.jpg,Invoice No 1,27-Apr-20,97160.0,,Communication,37.07883596420288,success
stationary9_updated.jpg,Error,Error,Error,Error,Error,failed
fuel-bill-6_updated.png,Error,Error,Error,Error,Error,failed
internet-bill_6_updated.png,1489088,,"{'Subtotal': 3300.0, 'Total Amount': 3729.0, 'TPIN Invoice Total': 3729.0}",,Communication,52.2983500957489,success
bus2_updated.jpg,074157,09/08/15,339.0,11:18:31 AM,General,30.3944411277771,success
food-bill_9_updated.png,CR.Invoice:Lvoice No.,,1882.0,,General,46.068084716796875,success
general3_updated.jpg,A712010,None Found,350000,None Found,Software License,28.194284677505493,success
food-bill_5_updated.png,5365,18/10/18,840.0,22:45,Dinner,29.36379051208496,success
bus10_updated.jpg,11804044,04/01/2018,4.0,14:45 PM,General,35.29050278663635,success
bus3_updated.png,176137,03/07/18,730.0,12:03 PM,Travel - Auto,30.545985460281372,success
fuel-bill_3_updated.jpeg,885896,05/03/2024,110.0,15:02:00,Fuel,39.119882583618164,success
general5_updated.jpg,Error,Error,Error,Error,Error,failed
